meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url
360673,623973,Saturday 15th February 2020,Henlow,18:18,A10,460m,1st £100 | Others £40 | Race Total £300,1st,5,529754,How Ye Hilda,J M Ray,"MidTW,Ld 1/2",1/1F,04.01,30.51 (HD),Apr-2018,28.1,b - bk,Jaytee Jet,How Ye Now,Apr-2018 | 28.1 | b - bk | Jaytee Jet - How Ye Now,https://www.gbgb.org.uk/meeting/?meetingId=360673&raceId=623973
412447,1047011,Tuesday 18th June 2024,Doncaster,18:56,B5,450m,1st £105 | Others £40 Race Total £265,2nd,3,632175,Micro Kit,D Calvert,"Mid,Bmp 1/4,Crd2,RanOn",9/2,02.27,29.03 (3),Oct-2021,26.6,b - bk,Magical Bale,Pau Hana,Oct-2021 | 26.6 | b - bk | Magical Bale - Pau Hana,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047011
412447,1047011,Tuesday 18th June 2024,Doncaster,18:56,B5,450m,1st £105 | Others £40 Race Total £265,3rd,5,641717,Redbrick Lydia,J W Gaskin,"Mid,EP,SnLed- 1/4,BCrd2",10/3,02.18,29.14 (1 1/2),Jan-2023,26.7,b - bk,Droopys Addition,Ballymac Lydia,Jan-2023 | 26.7 | b - bk | Droopys Addition - Ballymac Lydia,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047011
412447,1047011,Tuesday 18th June 2024,Doncaster,18:56,B5,450m,1st £105 | Others £40 Race Total £265,4th,1,635655,Abigails Daisy,R C Hardy,"RlsMid,Led 1/4-BCrd2,Crd3",11/2,02.23,29.16 (HD),Apr-2022,27.9,b - bk,Great Blue Shark,White Flower,Apr-2022 | 27.9 | b - bk | Great Blue Shark - White Flower,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047011
412447,1047011,Tuesday 18th June 2024,Doncaster,18:56,B5,450m,1st £105 | Others £40 Race Total £265,5th,2,640854,Keady Corky,P Prior,"Mid,Chl&Crd&Fell2",11/10F,02.31,null (DIS),Oct-2022,26.1,b - bk,Ballymac Best,Glaise Tracy,Oct-2022 | 26.1 | b - bk | Ballymac Best - Glaise Tracy,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047011
412447,1047015,Tuesday 18th June 2024,Doncaster,20:09,D3,275m,1st £90 | Others £40 Race Total £250,1st,2,588966,Midtown Izzie,D Calvert,"RlsMid,EP,SnLed",6/5F,-,17.41 (1 1/2),Jun-2020,24.6,b - bk,Cronody Zero,Swift Reaction,Jun-2020 | 24.6 | b - bk | Cronody Zero - Swift Reaction,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047015
412447,1047015,Tuesday 18th June 2024,Doncaster,20:09,D3,275m,1st £90 | Others £40 Race Total £250,2nd,3,600466,Drumcrow Yank,D Calvert,"Mid,SAw,2ndFrom1",4/1,-,17.54 (1 1/2),Sep-2020,32.7,d - bk,Footfield Flash,Drumcrow Chrissy,Sep-2020 | 32.7 | d - bk | Footfield Flash - Drumcrow Chrissy,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047015
412447,1047015,Tuesday 18th June 2024,Doncaster,20:09,D3,275m,1st £90 | Others £40 Race Total £250,3rd,5,594052,Myla Rayne,K Bowman,"MidWide,EP,Crd2",9/4,-,17.61 (1),Oct-2020,27.5,b - bkw,Ballymac Matt,Ballymac Meena,Oct-2020 | 27.5 | b - bkw | Ballymac Matt - Ballymac Meena,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047015
412447,1047015,Tuesday 18th June 2024,Doncaster,20:09,D3,275m,1st £90 | Others £40 Race Total £250,4th,4,606632,Blanemore Fitzy,D Calvert,"Mid,SAw",5/1,-,17.63 (HD),Jul-2020,30.5,d - bk,Pat C Sabbath,Confey Eye,Jul-2020 | 30.5 | d - bk | Pat C Sabbath - Confey Eye,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047015
412447,1047015,Tuesday 18th June 2024,Doncaster,20:09,D3,275m,1st £90 | Others £40 Race Total £250,5th,6,628428,Sober Dude,S A Birks,"Wide,ClrRun",9/1,-,17.75 (1 1/2),Sep-2021,28.5,d - bebd,Pestana,Sober Pearl,Sep-2021 | 28.5 | d - bebd | Pestana - Sober Pearl,https://www.gbgb.org.uk/meeting/?meetingId=412447&raceId=1047015
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,1st,1,604665,Hang On Billy,P H Harnden,"Rls,EP,ALed",8/11F,-,16.20 (2),Oct-2020,29.1,b - bk,Magical Bale,Oasis Dream,Oct-2020 | 29.1 | b - bk | Magical Bale - Oasis Dream,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,2nd,3,593724,Fabulous Chloe,V A Lea,"MidTRls,2ndFr1",9/2,-,16.36 (2),Aug-2020,31.3,b - bk,Zero Ten,Fabulous Journal,Aug-2020 | 31.3 | b - bk | Zero Ten - Fabulous Journal,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,3rd,5,47281,Bobcat,A Newitt,"MidTWide,Crd 1/2,RnOn",16/1,-,16.49 (1 1/2),Jul-2020,34.3,d - bew,Droopys Buick,Jetstream Lynx,Jul-2020 | 34.3 | d - bew | Droopys Buick - Jetstream Lynx,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,4th,4,587396,Oldcastle Pearl,A Ioannou,Middle,9/1,-,16.50 (SH),Feb-2020,29.7,b - bk,Laughil Blake,Plaza Girl,Feb-2020 | 29.7 | b - bk | Laughil Blake - Plaza Girl,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,5th,6,630254,Makeit Magical,F J Gray,MiddleToWide,10/3,-,16.60 (1 1/4),Oct-2021,26.5,b - ltf,Grangeview Ten,Kitmins Misty,Oct-2021 | 26.5 | b - ltf | Grangeview Ten - Kitmins Misty,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047021,Tuesday 18th June 2024,Towcester,18:46,D3,270m,1st £110 | Others £40 Race Total £310,6th,2,604667,Hang On Sha,P H Harnden,"Rls,ChlT1,FadedFrom1",7/1,-,17.09 (6 1/4),Oct-2020,30.3,b - bk,Magical Bale,Oasis Dream,Oct-2020 | 30.3 | b - bk | Magical Bale - Oasis Dream,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047021
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,1st,3,638825,You Win Again,H J Dimmock,"Mid,LdTo 1/2,CmAg&LdVNrLn",6/1,04.23,30.53 (HD),Aug-2022,31.8,d - bk,Hiya Butt,Black Eyed Hula,Aug-2022 | 31.8 | d - bk | Hiya Butt - Black Eyed Hula,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,2nd,4,582871,Ratchies Lilypie,A Ioannou,"Mid,Ld 3/4ToNrLn,EvCh",6/1,04.25,30.55 (HD),Mar-2020,30.0,b - bk,Out Of Range ASB,Droopys Hen,Mar-2020 | 30.0 | b - bk | Out Of Range ASB - Droopys Hen,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,3rd,6,605978,Fabulous Glamour,V A Lea,"Wide,Ld 1/2To 3/4,ChlRnIn,EvCh",5/2,04.27,30.56 (SH),Jan-2021,27.3,b - bk,Magic Sprite,Buckos Lass,Jan-2021 | 27.3 | b - bk | Magic Sprite - Buckos Lass,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,4th,1,642163,Flitwick Lopes,P T Henman,"Rls,Crd1,FinWell",13/8F,04.34,30.63 (3/4),Dec-2022,29.5,b - bk,Dorotas Wildcat,Sidarian Pearl,Dec-2022 | 29.5 | b - bk | Dorotas Wildcat - Sidarian Pearl,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,5th,2,624829,Salacresthatcher,P H Harnden,"MidTRls,Ck&BmpWide1",4/1,04.25,30.79 (2),Jun-2021,27.3,b - bdw,Skywalker Logan,Tullymurry Trixy,Jun-2021 | 27.3 | b - bdw | Skywalker Logan - Tullymurry Trixy,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412444,1047024,Tuesday 18th June 2024,Towcester,19:42,A6,500m,1st £110 | Others £40 Race Total £310,6th,5,627040,Waddos Willow,L G Tuffin,"MidTWide,Crd&FcdTCk1",7/1,04.37,30.82 (NK),Jun-2021,37.2,d - bk,Sallows Ford,End Choice,Jun-2021 | 37.2 | d - bk | Sallows Ford - End Choice,https://www.gbgb.org.uk/meeting/?meetingId=412444&raceId=1047024
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,1st,4,601069,Power Station,J T Edgar,"LedNearLn,(HT)",15/8F,R2,29.05 (HD),Aug-2020,34.8,d - bk,Ardnasool Jet,Lady Likewise,Aug-2020 | 34.8 | d - bk | Ardnasool Jet - Lady Likewise,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,2nd,6,626393,Bramble Howe,C L Hardy,"ChallengedNrLn,(HT)",5/1,Scr,29.07 (HD),Jun-2021,34.3,d - bk,Laughil Blake,Killaheen Queen,Jun-2021 | 34.3 | d - bk | Laughil Blake - Killaheen Queen,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,3rd,2,632869,Brickkiln Matty,J Walton,"Crd&Led3TNearLn,(HT)",4/1,R7,29.09 (HD),Apr-2022,24.7,b - bk,Hiya Butt,Killieford Tonic,Apr-2022 | 24.7 | b - bk | Hiya Butt - Killieford Tonic,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,4th,5,630922,Alanas Crash,D Alcorn,"SlowAway,(HT)",4/1,Scr,29.19 (1 1/4),Dec-2021,35.6,d - bk,Crash,Move Over Mabel,Dec-2021 | 35.6 | d - bk | Crash - Move Over Mabel,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,5th,3,609910,Lightfoot Darlow,S Roberts,"Crowded3,(HT)",6/1,R7,29.25 (3/4),Jan-2021,37.4,d - bk,Ice On Fire,Pippys Jet,Jan-2021 | 37.4 | d - bk | Ice On Fire - Pippys Jet,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412471,1047176,Wednesday 19th June 2024,Newcastle,17:18,HP,480m,1st £155 | Others £55 Race Total £430,6th,1,638958,Alnwick News,A Harrison,"LedT3&BCrd,(HT)",7/2,R12,30.03 (9 3/4),Nov-2022,33.1,d - be,Good News,Coolavanny Bani,Nov-2022 | 33.1 | d - be | Good News - Coolavanny Bani,https://www.gbgb.org.uk/meeting/?meetingId=412471&raceId=1047176
412470,1047253,Wednesday 19th June 2024,Romford,19:11,A11,400m,1st £105 | Others £45 Race Total £285,1st,2,619910,Madame Jo Jo,D Mullins,"QAway,RailsToMid,AlwaysLed",11/8F,03.82,24.89 (3/4),Apr-2021,30.7,b - bk,King Elvis,Swabys Luciejane,Apr-2021 | 30.7 | b - bk | King Elvis - Swabys Luciejane,https://www.gbgb.org.uk/meeting/?meetingId=412470&raceId=1047253
412470,1047253,Wednesday 19th June 2024,Romford,19:11,A11,400m,1st £105 | Others £45 Race Total £285,2nd,4,587498,Ogs Lady,P W Young,"Mid,CrowdedRunUp,RanOn",10/1,03.96,24.95 (3/4),Jun-2020,30.3,b - bk,Over Limit,Fatboyz Lily,Jun-2020 | 30.3 | b - bk | Over Limit - Fatboyz Lily,https://www.gbgb.org.uk/meeting/?meetingId=412470&raceId=1047253
412470,1047253,Wednesday 19th June 2024,Romford,19:11,A11,400m,1st £105 | Others £45 Race Total £285,3rd,6,638526,Kingdom Kid,E Y Bell,"Wide,RanOn",2/1,03.89,25.05 (1 1/4),Jun-2022,33.4,d - bk,Pestana,Kingdom Queen,Jun-2022 | 33.4 | d - bk | Pestana - Kingdom Queen,https://www.gbgb.org.uk/meeting/?meetingId=412470&raceId=1047253
412470,1047253,Wednesday 19th June 2024,Romford,19:11,A11,400m,1st £105 | Others £45 Race Total £285,4th,5,639052,Moanteen Dignity,A Kelly-pilgrim,"Middle,CrowdedRunUp",5/2,03.98,25.19 (1 3/4),Oct-2022,26.0,b - bk,Broadstrand Bono,Droopys Dignity,Oct-2022 | 26.0 | b - bk | Broadstrand Bono - Droopys Dignity,https://www.gbgb.org.uk/meeting/?meetingId=412470&raceId=1047253
412470,1047253,Wednesday 19th June 2024,Romford,19:11,A11,400m,1st £105 | Others £45 Race Total £285,5th,3,639176,Joves Melody,P W Young,"Middle,ForcedToCheck3",8/1,03.93,25.27 (1),Jun-2022,27.0,b - bk,Droopys Sydney,Droopys Melody,Jun-2022 | 27.0 | b - bk | Droopys Sydney - Droopys Melody,https://www.gbgb.org.uk/meeting/?meetingId=412470&raceId=1047253
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,1st,6,636170,Shesaniceone,D Little,"SnLdT 1/2,CameAgainNearLine",4/1,04.65,29.22 (SH),May-2022,25.4,b - be,Malachi,Ballymac Rouge,May-2022 | 25.4 | b - be | Malachi - Ballymac Rouge,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,2nd,2,631735,Watermill Mya,S Linley,"RlsTMid,Led 1/2ToNearLine",11/4CF,04.73,29.23 (SH),Mar-2022,28.4,b - bk,Ice On Fire,Emers Cali,Mar-2022 | 28.4 | b - bk | Ice On Fire - Emers Cali,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,3rd,3,636010,Alnwick Toonarmy,A Harrison,Chl&Crowded3,11/4CF,04.73,29.37 (1 3/4),Aug-2022,34.3,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 34.3 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,4th,4,581769,Emers Vinnie,S Ray,"Mid,ClearRun",12/1,04.85,29.56 (2 1/4),Sep-2019,28.9,d - bk,Laughil Duke,Glengall Girl,Sep-2019 | 28.9 | d - bk | Laughil Duke - Glengall Girl,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,5th,1,599737,Eden Pogba,S Ray,"Rails,Crowded3",4/1,04.87,29.65 (1 1/4),Nov-2020,32.8,d - bk,Droopys Buick,Faughan Flame,Nov-2020 | 32.8 | d - bk | Droopys Buick - Faughan Flame,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047742,Friday 21st June 2024,Newcastle,15:13,A7,480m,1st £130 | Others £50 Race Total £380,6th,5,634858,Watermill Alana,D Alcorn,CheckedWide 3/4,11/4CF,04.77,30.71 (13 1/4),Jul-2022,24.9,b - be,Pestana,Killieford Mhari,Jul-2022 | 24.9 | b - be | Pestana - Killieford Mhari,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047742
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,1st,1,584417,Plan Of Escape,J T Edgar,"Rails,Led4",4/1,04.84,29.45 (3),Jan-2020,27.0,b - bk,Droopys Roddick,Doubly Clever,Jan-2020 | 27.0 | b - bk | Droopys Roddick - Doubly Clever,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,2nd,5,626891,Wraysbury Lauren,P Rutherford,"MidToWide,ClearRun",7/4F,04.75,29.70 (3),Aug-2021,25.2,b - bebd,Out Of Range ASB,Swift Bach,Aug-2021 | 25.2 | b - bebd | Out Of Range ASB - Swift Bach,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,3rd,6,625074,Coppice Sassy,J J Fenwick,"Wide,LedTo4",15/8,04.63,29.86 (2),Apr-2021,31.5,b - bk,Ice On Fire,Monleek Dawn,Apr-2021 | 31.5 | b - bk | Ice On Fire - Monleek Dawn,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,4th,3,635290,Wraysbury Wisp,P Rutherford,"SAw,Baulked1",9/2,04.87,29.92 (3/4),Oct-2022,26.9,b - be,Confident Rankin,Wraysbury Dream,Oct-2022 | 26.9 | b - be | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,5th,2,635601,Ice To See You,J J Fenwick,Bumped1,6/1,04.81,29.98 (3/4),May-2022,28.6,b - bk,Confident Rankin,Irenes Hope,May-2022 | 28.6 | b - bk | Confident Rankin - Irenes Hope,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412533,1047750,Friday 21st June 2024,Newcastle,17:43,A8,480m,1st £125 | Others £50 Race Total £375,6th,4,542552,Lisnafulla Rosie,J T Edgar,"SAw,BumpedWide1",22/1,04.87,30.00 (HD),Jan-2019,26.5,b - bkw,Pat C Sabbath,Fantasy Caoimhe,Jan-2019 | 26.5 | b - bkw | Pat C Sabbath - Fantasy Caoimhe,https://www.gbgb.org.uk/meeting/?meetingId=412533&raceId=1047750
412566,1048015,Saturday 22nd June 2024,Doncaster,14:21,D3,275m,1st £90 | Others £40 Race Total £250,1st,4,637789,Dashgrove Blue,V L Clark,"Mid,EP,Led1,Wide2",7/4F,-,17.25 (2),Aug-2022,27.0,b - be,Bull Run Bolt,Ashgrove Lola,Aug-2022 | 27.0 | b - be | Bull Run Bolt - Ashgrove Lola,https://www.gbgb.org.uk/meeting/?meetingId=412566&raceId=1048015
412566,1048015,Saturday 22nd June 2024,Doncaster,14:21,D3,275m,1st £90 | Others £40 Race Total £250,2nd,5,594052,Myla Rayne,K Bowman,"MidWide,EP,SnLed-1",3/1,-,17.41 (2),Oct-2020,27.8,b - bkw,Ballymac Matt,Ballymac Meena,Oct-2020 | 27.8 | b - bkw | Ballymac Matt - Ballymac Meena,https://www.gbgb.org.uk/meeting/?meetingId=412566&raceId=1048015
412566,1048015,Saturday 22nd June 2024,Doncaster,14:21,D3,275m,1st £90 | Others £40 Race Total £250,3rd,2,628540,Ballymac Gloss,V L Clark,"Mid,SAw",4/1,-,17.96 (6 3/4),Dec-2021,27.3,b - fw,Ballymac Cooper,Ballygloss Holly,Dec-2021 | 27.3 | b - fw | Ballymac Cooper - Ballygloss Holly,https://www.gbgb.org.uk/meeting/?meetingId=412566&raceId=1048015
412566,1048015,Saturday 22nd June 2024,Doncaster,14:21,D3,275m,1st £90 | Others £40 Race Total £250,4th,6,585065,Farran Range,K Bowman,"Wide,ClrRun",7/2,-,18.09 (1 3/4),Oct-2019,34.0,d - bk,Out Of Range ASB,Farran Debbie,Oct-2019 | 34.0 | d - bk | Out Of Range ASB - Farran Debbie,https://www.gbgb.org.uk/meeting/?meetingId=412566&raceId=1048015
412566,1048015,Saturday 22nd June 2024,Doncaster,14:21,D3,275m,1st £90 | Others £40 Race Total £250,5th,3,635037,Ballymac Gail,V L Clark,"Mid,StbBadlyStt",4/1,-,18.10 (SH),Jun-2022,29.3,b - bk,Ballymac Wild,Motobar Abigail,Jun-2022 | 29.3 | b - bk | Ballymac Wild - Motobar Abigail,https://www.gbgb.org.uk/meeting/?meetingId=412566&raceId=1048015
412567,1048040,Sunday 23rd June 2024,Doncaster,11:04,A3,483m,1st £120 | Others £40 Race Total £280,1st,4,633201,Jazza Lila,D Calvert,"MidWide,Led2",7/2,04.35,30.15 (1/2),Apr-2022,29.0,b - bebd,Pestana,Jazz Hands,Apr-2022 | 29.0 | b - bebd | Pestana - Jazz Hands,https://www.gbgb.org.uk/meeting/?meetingId=412567&raceId=1048040
412567,1048040,Sunday 23rd June 2024,Doncaster,11:04,A3,483m,1st £120 | Others £40 Race Total £280,2nd,3,628889,Ruffian Fane,R J Overton,"MidRls,SnLed-2,Chl&CrdNrLn",7/2,04.30,30.20 (1/2),Sep-2021,27.8,b - wbk,Magical Bale,Droopys Fane,Sep-2021 | 27.8 | b - wbk | Magical Bale - Droopys Fane,https://www.gbgb.org.uk/meeting/?meetingId=412567&raceId=1048040
412567,1048040,Sunday 23rd June 2024,Doncaster,11:04,A3,483m,1st £120 | Others £40 Race Total £280,3rd,2,588226,Whos Alice,J Simpson,"Rls,Crd 1/4,RanOn",10/1,04.36,30.28 (1),Apr-2020,27.3,b - bk,Kinloch Brae,Mill Babs,Apr-2020 | 27.3 | b - bk | Kinloch Brae - Mill Babs,https://www.gbgb.org.uk/meeting/?meetingId=412567&raceId=1048040
412567,1048040,Sunday 23rd June 2024,Doncaster,11:04,A3,483m,1st £120 | Others £40 Race Total £280,4th,5,549415,Crispy Bacon,M G Adamson,"Mid,Crd 1/4,RanOn",2/1,04.34,30.38 (1 1/4),Aug-2019,34.3,d - bd,Ballymac Eske,Ascot Grace,Aug-2019 | 34.3 | d - bd | Ballymac Eske - Ascot Grace,https://www.gbgb.org.uk/meeting/?meetingId=412567&raceId=1048040
412567,1048040,Sunday 23rd June 2024,Doncaster,11:04,A3,483m,1st £120 | Others £40 Race Total £280,5th,1,625714,Foxs Den,K Bowman,"Rls,Crd3",7/4F,04.34,30.66 (3 1/2),Jul-2021,27.3,b - wbk,Droopys Sydney,Skirk Grace,Jul-2021 | 27.3 | b - wbk | Droopys Sydney - Skirk Grace,https://www.gbgb.org.uk/meeting/?meetingId=412567&raceId=1048040
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,1st,1,612554,Beslo Kopenhagen,C M Dibb,LedRunUp,9/4F,-,15.59 (1 1/4),Aug-2020,26.0,b - bk,Slippery Robert,Be Slow Dor,Aug-2020 | 26.0 | b - bk | Slippery Robert - Be Slow Dor,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,2nd,2,637327,My Bridget,S A Saberton,"EP,Chl&Crd1,RanOn",3/1,-,15.69 (1 1/4),Jul-2022,25.0,b - bd,Pestana,GlenbrentonOlive,Jul-2022 | 25.0 | b - bd | Pestana - GlenbrentonOlive,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,3rd,3,622786,Dark Romeo,P Ward,"SAw,Crd1,RanOn",11/2,-,15.70 (SH),Jul-2021,31.8,d - wbe,Out Of Range ASB,Kearneys Lane,Jul-2021 | 31.8 | d - wbe | Out Of Range ASB - Kearneys Lane,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,4th,4,600957,Lissatouk Apollo,P Clarke,CrdRunUp,9/2,-,15.92 (2 3/4),Sep-2020,31.2,d - bd,Dorotas Woo Hoo,Lissatouk Lady,Sep-2020 | 31.2 | d - bd | Dorotas Woo Hoo - Lissatouk Lady,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,5th,6,604486,Burgess Mentor,P Ward,"QAw,Bmp1,VWide2",3/1,-,16.14 (2 3/4),Jul-2020,26.4,b - bkw,Braveheart Bobby,Glengarbadminton,Jul-2020 | 26.4 | b - bkw | Braveheart Bobby - Glengarbadminton,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412606,1048077,Monday 24th June 2024,Harlow,14:11,D4,238m,1st £90 | Others £50 Race Total £340,6th,5,626224,Tinks Girl,S A Saberton,CrdRunUp,7/1,-,16.26 (1 1/2),Oct-2021,26.8,b - bk,Magical Bale,Dee Bee Dutchess,Oct-2021 | 26.8 | b - bk | Magical Bale - Dee Bee Dutchess,https://www.gbgb.org.uk/meeting/?meetingId=412606&raceId=1048077
412763,1048719,Tuesday 25th June 2024,Romford,15:01,A11,400m,1st £105 | Others £45 Race Total £285,1st,6,638526,Kingdom Kid,E Y Bell,"EarlyPace,Wide,Led4",4/5F,03.75,25.07 (1 1/4),Jun-2022,32.5,d - bk,Pestana,Kingdom Queen,Jun-2022 | 32.5 | d - bk | Pestana - Kingdom Queen,https://www.gbgb.org.uk/meeting/?meetingId=412763&raceId=1048719
412763,1048719,Tuesday 25th June 2024,Romford,15:01,A11,400m,1st £105 | Others £45 Race Total £285,2nd,4,592221,Mr Bond,M E Wiley,"QAway,MidToWide,LedTo4",8/1,03.72,25.17 (1 1/4),Nov-2020,32.6,d - bk,Adageo Bob,Powerful Girl,Nov-2020 | 32.6 | d - bk | Adageo Bob - Powerful Girl,https://www.gbgb.org.uk/meeting/?meetingId=412763&raceId=1048719
412763,1048719,Tuesday 25th June 2024,Romford,15:01,A11,400m,1st £105 | Others £45 Race Total £285,3rd,5,587498,Ogs Lady,P W Young,"MiddleToWide,RanOn",3/1,03.92,25.25 (1),Jun-2020,30.4,b - bk,Over Limit,Fatboyz Lily,Jun-2020 | 30.4 | b - bk | Over Limit - Fatboyz Lily,https://www.gbgb.org.uk/meeting/?meetingId=412763&raceId=1048719
412763,1048719,Tuesday 25th June 2024,Romford,15:01,A11,400m,1st £105 | Others £45 Race Total £285,4th,2,591174,Ayle Of Freedom,P W Young,"Rails,ClearRun",9/2,03.90,25.45 (2 1/2),May-2020,33.1,d - bkw,Laughil Blake,Droopys Laser,May-2020 | 33.1 | d - bkw | Laughil Blake - Droopys Laser,https://www.gbgb.org.uk/meeting/?meetingId=412763&raceId=1048719
