dogId,dogName,SP,resultPosition,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,winnerOr2ndName,winnerOr2ndId,resultAdjustedTime,trapNumber,raceTime,raceDate,raceId,raceNumber,raceType,raceClass,raceDistance,raceGoing,raceWinTime,meetingId,trackName,trainerName,ownerName
600577,,9/4F,5,1 1/4,04.88,"Rails,Crd3&4",29.69,36.0,Swift Howe,605877,29.69,1,15:26:00,16/07/2022,858390,,Flat,A2,480.0,0,29.15,387269,Newcastle,,
600577,,22/1,4,SH,16.21,"MidToRails,Led1To5",40.66,36.6,Darbys Delight,549664,40.86,3,19:58:00,30/06/2022,853881,,Flat,OR,640.0,20,39.73,386658,Sunderland,,
600577,,,1,,05.25,Rails,27.72,36.7,,,27.72,1,,23/06/2022,852803,,Flat,T1,450.0,0,27.72,386482,Sunderland,,
600577,,11/4,3,2,04.71,"Rails,2ndFr1TNearLine",29.33,36.5,Swift Incredible,605788,29.13,1,14:04:00,17/06/2022,850498,,Flat,A2,480.0,-20,28.84,386279,Newcastle,,
600577,,9/4F,4,3 1/4,04.83,"LackedEPace,BCrd3",29.74,36.0,Hydro Delight,605253,29.64,1,17:03:00,04/06/2022,846991,,Flat,A2,480.0,-10,28.94,385884,Newcastle,,
600577,,9/4,2,1 1/4,04.84,"Bmp1,ChallengedRunIn",29.37,36.0,Finish It,537548,29.37,1,16:23:00,27/05/2022,844715,,Flat,A2,480.0,0,29.27,385572,Newcastle,,
600577,,,1,,04.75,Rails,29.06,36.0,,,29.06,1,,20/05/2022,843332,,Flat,T1,480.0,0,29.06,385409,Newcastle,,
600577,,,1,2 3/4,04.80,"Rails,ALed",29.05,35.6,Mr Moss,591601,28.95,1,,13/05/2022,841385,,Flat,T3,480.0,-10,29.05,385177,Newcastle,,
600577,,,1,SH,04.77,"Rls,Led4",29.53,35.4,Swift Dictator,540124,29.53,1,,07/05/2022,839525,,Flat,T3,480.0,0,29.53,384962,Newcastle,,
600577,,,1,5 1/2,04.38,"Rls,SAw,Led1",30.18,35.7,Ballymac Bake,600575,30.18,1,,26/04/2022,836285,,Flat,T2,483.0,0,30.18,384538,Doncaster,,
600583,,2/1F,6,1 3/4,,"CheckedRunUp,(ReQul)",17.69,31.5,Killeigh Trend,639812,17.69,2,11:34:00,31/10/2024,1082118,,Flat,D3,280.0,0,16.57,419733,Sheffield,,
600583,,7/4F,5,2,,"Crd1,FcdTCk2",17.31,32.3,Blackrock Tilly,622152,17.26,1,22:03:00,26/10/2024,1080713,,Flat,D3,280.0,-5,16.72,419480,Sheffield,,
600583,,9/4,4,3/4,,Crowded 1/2,16.80,31.3,Listons Wish,600128,16.85,2,21:16:00,18/10/2024,1078792,,Flat,D3,280.0,5,16.42,419130,Sheffield,,
600583,,5/2,5,1/2,,Crowded 1/2,16.44,31.6,Steakspoon,590950,16.44,1,13:51:00,08/10/2024,1076025,,Flat,D2,280.0,0,16.20,418528,Sheffield,,
600583,,7/1,4,SH,,ClearRun,16.49,31.9,Ri Flyer,621224,16.44,2,12:26:00,01/10/2024,1074303,,Flat,D2,280.0,-5,16.29,418145,Sheffield,,
600583,,1/1F,1,,,"QAw,ALd",16.39,31.4,Crinkill Poppy,553284,16.39,1,15:09:00,22/09/2024,1071813,,Flat,D3,280.0,0,16.39,417658,Sheffield,,
600583,,9/4,2,1 1/4,,"Crowded 1/2,RanOn",16.47,31.6,Island Mags,635243,16.47,1,14:07:00,17/09/2024,1070549,,Flat,D3,280.0,0,16.36,417457,Sheffield,,
600583,,9/1,6,1 1/2,,FcdTCk1,16.68,31.4,Easy Maximus,645120,16.73,1,18:42:00,06/09/2024,1067825,,Flat,D2,280.0,5,16.14,416901,Sheffield,,
600583,,11/2,3,2,,ClearRun,16.48,31.6,Easy George,545119,16.53,2,13:17:00,29/08/2024,1065559,,Flat,D2,280.0,5,16.23,416333,Sheffield,,
600583,,5/1,3,1/2,,BmpRunIn,16.53,31.2,Mineolasuperstar,621324,16.48,1,19:38:00,24/08/2024,1064142,,Flat,D2,280.0,-5,16.15,416116,Sheffield,,
600583,,7/2,2,3/4,,RanOn,16.49,31.2,Cash In Hand,638538,16.59,1,11:34:00,15/08/2024,1061964,,Flat,D2,280.0,10,16.42,415588,Sheffield,,
600583,,7/2,3,HD,,Crowded 1/2&2,16.28,31.6,Magna Chloe,639811,16.38,1,14:07:00,06/08/2024,1059584,,Flat,D2,280.0,10,16.21,415065,Sheffield,,
600583,,9/1,5,SH,,FcdTCk 1/2,16.47,31.6,Magna Phoenix,639810,16.52,2,14:07:00,30/07/2024,1057795,,Flat,D2,280.0,5,16.25,414662,Sheffield,,
600583,,8/1,6,2 1/4,,MissedBreak,16.66,31.6,Deacon Destroyer,621983,16.81,2,13:17:00,23/07/2024,1055990,,Flat,D2,280.0,15,16.17,414261,Sheffield,,
600583,,12/1,5,1 3/4,,Crd 1/2,16.57,31.9,Flying Sparks,634365,16.72,1,12:26:00,18/07/2024,1054835,,Flat,D1,280.0,15,16.09,413950,Sheffield,,
600583,,10/11F,1,,,"QuickAway,AlwaysLed",16.07,31.3,Effernogue Sky,613438,16.22,1,20:08:00,06/07/2024,1051517,,Flat,D2,280.0,15,16.07,413281,Sheffield,,
600583,,12/1,2,HD,,"QuickAway,LedToRunIn",16.20,31.7,Deacon Destroyer,621983,16.35,1,12:42:00,02/07/2024,1050799,,Flat,D2,280.0,15,16.18,413079,Sheffield,,
600583,,6/1,1,,,"QAw,ALed",16.31,31.4,Darbys Sunset,635884,16.41,1,11:18:00,25/06/2024,1048706,,Flat,D3,280.0,10,16.31,412760,Sheffield,,
600583,,11/8,1,,,"QuickAway,AlwaysLed",16.49,31.3,Spatter The Dew,639038,16.49,1,20:25:00,15/06/2024,1046008,,Flat,D4,280.0,0,16.49,412279,Sheffield,,
600583,,1/1F,5,SH,,Bmp&FcdTCk1,16.71,31.2,Geelo Drama King,587358,16.81,1,12:09:00,21/05/2024,1039363,,Flat,D4,280.0,10,16.43,411036,Sheffield,,
600583,,5/1,4,SH,,ClearRun,16.55,30.5,Leighas Start,621109,16.65,2,20:51:00,10/05/2024,1036516,,Flat,D3,280.0,10,16.34,410487,Sheffield,,
600583,,4/1,5,4 1/4,,FcdTCk3,30.55,30.6,Boomtown Fifi,589111,31.15,3,20:25:00,27/04/2024,1032928,,Flat,HP,500.0,20,29.69,409892,Sheffield,,
600583,,4/1,6,4 3/4,,FcdTCkBadly 1/2,17.33,30.8,Go By Thecommons,593457,17.28,2,19:21:00,19/04/2024,1031023,,Flat,D3,280.0,-5,16.72,409608,Sheffield,,
600583,,11/4,2,2 1/2,04.37,"EP,Led 1/4To3",29.81,30.6,Nolas Taylormaid,621909,30.01,2,21:26:00,12/04/2024,1029133,,Flat,A6,500.0,20,29.61,409241,Sheffield,,
600583,,4/1,3,1/2,04.39,"QAw,Ld-3",29.98,30.8,Whyaye Pet,627481,30.18,3,21:16:00,06/04/2024,1027493,,Flat,A6,500.0,20,29.59,408913,Sheffield,,
600583,,5/1,4,1 3/4,04.34,"EP,Ld1-4",29.91,30.7,Colston Elsie,637821,30.11,2,19:56:00,29/03/2024,1025327,,Flat,A6,500.0,20,29.74,408621,Sheffield,,
600583,,7/4F,5,2 3/4,04.38,ClearRun,30.46,31.4,Rolo Ribbon,622739,30.56,2,11:47:00,19/03/2024,1022361,,Flat,A6,500.0,10,29.82,408221,Sheffield,,
600583,,,1,1 3/4,04.37,"RlsMid,EP,Ld2",30.04,31.2,Ballymac Mumba,548041,30.14,2,,12/03/2024,1020994,,Flat,T3,500.0,10,30.04,407969,Sheffield,,
600583,,7/1,5,2,,"Ld-1,FcdTCk 1/2",16.72,31.2,Mineola Freddie,620742,16.72,3,21:08:00,08/03/2024,1019516,,Flat,D2,280.0,0,16.28,407714,Sheffield,,
600583,,6/1,5,1 1/2,,Crd1,16.73,31.0,Easy George,545119,16.73,3,19:37:00,01/03/2024,1017576,,Flat,D2,280.0,0,16.47,407459,Sheffield,,
600583,,4/1,2,1,,"QAw,Ld-1",16.38,30.8,Dapper Brett,622944,16.38,2,19:03:00,23/02/2024,1015653,,Flat,D2,280.0,0,16.29,407183,Sheffield,,
600583,,9/4F,4,2 3/4,,Crowded1,16.69,31.3,Easy George,545119,16.59,2,13:59:00,18/02/2024,1013851,,Flat,D2,280.0,-10,16.35,406937,Sheffield,,
600583,,15/8F,5,1/2,,Bmp2,16.62,31.5,Trickysteddybear,628521,16.62,2,17:11:00,11/02/2024,1011890,,Flat,D2,280.0,0,16.36,406654,Sheffield,,
600583,,10/3,1,,,"EarlyPace,Led1",16.35,31.7,Easy George,545119,16.30,3,11:47:00,06/02/2024,1010718,,Flat,D2,280.0,-5,16.35,406505,Sheffield,,
600583,,25/1,4,1 1/4,,ClearRun,16.46,31.2,Lightfoot Shapp,604477,16.31,1,12:47:00,01/02/2024,1009568,,Flat,D1,280.0,-15,16.32,406321,Sheffield,,
600583,,8/1,3,3,,FcdTCk1,16.64,31.8,Steakspoon,590950,16.64,3,11:47:00,25/01/2024,1007550,,Flat,D1,280.0,0,16.23,406088,Sheffield,,
600583,,11/4,1,,,"EP,Ld1",16.15,31.7,Divastar,627467,16.15,3,17:49:00,19/01/2024,1006056,,Flat,D2,280.0,0,16.15,405866,Sheffield,,
600583,,2/1F,5,1,,"SAw,ClrRun",16.69,32.0,Pattys Kalamazoo,582732,16.64,2,11:32:00,11/01/2024,1003680,,Flat,D2,280.0,-5,16.56,405533,Sheffield,,
600583,,9/4F,3,1,,Crd1,16.56,32.0,Mineola Freddie,620742,16.56,3,19:03:00,05/01/2024,1002212,,Flat,D2,280.0,0,16.16,405365,Sheffield,,
600583,,11/4,2,1 1/2,,AlwaysHandy,16.31,31.8,Darras Godmother,632554,16.36,3,21:01:00,30/12/2023,1000713,,Flat,D2,280.0,5,16.19,405158,Sheffield,,
600583,,15/8F,5,1 3/4,,Crd1,16.76,31.7,Divastar,627467,16.76,2,12:43:00,21/12/2023,999001,,Flat,D2,280.0,0,16.45,404939,Sheffield,,
600583,,7/4JF,2,1,,FcdTCk1,16.43,31.5,Trickys Simba,628520,16.43,3,20:25:00,15/12/2023,997468,,Flat,D2,280.0,0,16.34,404744,Sheffield,,
600583,,7/2,3,1/2,,Crd1,16.45,31.0,Trickys Whist,619954,16.55,2,20:42:00,08/12/2023,995566,,Flat,D2,280.0,10,16.25,404493,Sheffield,,
600583,,5/1,3,3/4,,Bmp1,16.54,31.8,Kitmins Ebony,621488,16.54,2,20:27:00,25/11/2023,991930,,Flat,D2,280.0,0,16.22,403983,Sheffield,,
600583,,6/1,4,1/2,,BmpRnIn,16.41,32.0,Easy George,545119,16.51,2,16:43:00,20/11/2023,990660,,Flat,D2,280.0,10,16.17,403841,Sheffield,,
600583,,7/2,3,1,,ClearRun,16.58,31.4,Inca Hunter,589247,16.63,2,20:46:00,14/11/2023,988919,,Flat,D2,280.0,5,16.30,403574,Sheffield,,
600583,,3/1,6,SH,,Crd1,16.63,31.4,Easy George,545119,16.73,3,11:58:00,09/11/2023,987727,,Flat,D2,280.0,10,16.43,403386,Sheffield,,
600583,,6/4F,1,,,"QuickAway,AlwaysLed",16.25,30.9,Inca Hunter,589247,16.30,3,21:33:00,03/11/2023,986206,,Flat,D2,280.0,5,16.25,403181,Sheffield,,
600583,,7/1,4,2 1/2,,Crd1,16.71,30.9,Kates Campion,593469,16.76,2,20:27:00,28/10/2023,984561,,Flat,D1,280.0,5,16.46,402927,Sheffield,,
600583,,7/2,4,SH,,ClearRun,16.49,31.9,Perfecto Star,553131,16.44,3,12:43:00,19/10/2023,982070,,Flat,D1,280.0,-5,16.24,402643,Sheffield,,
600583,,8/1,2,3 1/4,,ClearRun,16.31,31.8,Mustang Gracie,625050,16.31,2,13:44:00,12/10/2023,980176,,Flat,D1,280.0,0,16.04,402418,Sheffield,,
600583,,8/1,4,HD,,Led 1/2-2,16.38,31.7,Marlfield Jerry,606966,16.38,3,11:13:00,28/09/2023,976123,,Flat,D1,280.0,0,16.21,401918,Sheffield,,
600583,,9/4,1,,,"QAw,ALed",16.21,31.7,Easy George,545119,16.26,3,20:08:00,22/09/2023,974649,,Flat,D2,280.0,5,16.21,401741,Sheffield,,
600583,,3/1,2,2 1/2,,ClearRun,16.27,31.8,Kates Campion,593469,16.37,3,19:19:00,15/09/2023,972755,,Flat,D2,280.0,10,16.07,401495,Sheffield,,
600583,,7/4,2,1 1/2,,"QuickAway,LedTo1",16.24,31.5,Inca Hunter,589247,16.34,3,20:25:00,08/09/2023,970868,,Flat,D2,280.0,10,16.12,401255,Sheffield,,
600583,,4/1,3,1 1/2,,ClearRun,16.25,31.8,Mustang Gracie,625050,16.35,2,21:16:00,25/08/2023,967135,,Flat,D2,280.0,10,16.02,400791,Sheffield,,
600583,,9/2,4,HD,,ClearRun,16.41,31.7,Looks Short,581439,16.51,2,14:36:00,21/08/2023,965986,,Flat,D2,280.0,10,16.19,400650,Sheffield,,
600583,,6/1,5,2,,Bmp1,16.59,32.0,Castlehill Lil,609344,16.69,3,20:42:00,11/08/2023,963371,,Flat,D2,280.0,10,16.24,400282,Sheffield,,
600583,,7/4F,5,1,,Challenged&FcdTCkBadly 1/2,16.96,32.0,Tricky La Boheme,543873,17.01,2,20:42:00,04/08/2023,961524,,Flat,D2,280.0,5,16.52,400033,Sheffield,,
600583,,4/1,6,1,,"Crowded1,ForcedToCheck 1/2",16.87,32.1,Jacobite,619951,16.87,2,20:27:00,29/07/2023,959639,,Flat,D2,280.0,0,16.20,399801,Sheffield,,
600583,,10/1,5,SH,,Mid2,16.27,32.2,Long Mysterious,612791,16.37,1,19:19:00,21/07/2023,957671,,Flat,D1,280.0,10,16.08,399535,Sheffield,,
600583,,20/1,3,1 3/4,,ForcedToCheck1,16.59,31.8,Derby Myles,591151,16.64,2,19:41:00,08/07/2023,953890,,Flat,D1,280.0,5,16.22,399039,Sheffield,,
600583,,5/2CF,6,1,,"Chl 3/4,Crd4",30.34,32.2,Mossys Beauty,620740,30.84,3,21:16:00,01/07/2023,951907,,Flat,HP,500.0,10,30.06,398775,Sheffield,,
600583,,5/2,6,1/2,04.44,"Crd1,FcdToCk 3/4",30.39,32.0,Slippy Shannon,605840,30.49,2,18:51:00,27/06/2023,950668,,Flat,A5,500.0,10,29.74,398666,Sheffield,,
600583,,,1,6,,"Rls,EP,Ld1,DrewClear",16.12,31.8,Dynamo Lee,594044,16.22,1,,23/06/2023,950695,,Flat,T3,280.0,10,16.12,398609,Sheffield,,
600583,,10/1,1,,,"QAw,ALd",16.17,31.6,Burgess Knight,599707,16.32,2,22:03:00,10/06/2023,946289,,Flat,D2,280.0,15,16.17,398091,Sheffield,,
600583,,7/1,5,1/2,04.36,HandyToRnIn&Bmp,30.37,31.5,Fearsome Jewel,625889,30.47,2,18:36:00,03/06/2023,944336,,Flat,A4,500.0,10,29.95,397823,Sheffield,,
600583,,6/4F,1,,04.31,"EP,Ld1",29.58,31.5,Inca Duchess,620374,29.78,2,12:43:00,25/05/2023,942080,,Flat,A5,500.0,20,29.58,397560,Sheffield,,
600583,,14/1,5,1 1/4,04.34,FcdTCk2,29.76,31.3,Mystical Sofia,619684,30.06,2,13:13:00,18/05/2023,939981,,Flat,A4,500.0,30,29.32,397321,Sheffield,,
600583,,11/1,6,1 1/4,,ForcedToCheck1,16.81,30.9,Ri Flyer,621224,16.91,2,18:19:00,09/05/2023,937078,,Flat,D2,280.0,10,16.34,396986,Sheffield,,
600583,,9/2,6,5 1/4,04.44,"EarlyPace,HandyTo 3/4",30.49,30.6,Trickys Rubyblue,543785,30.59,2,19:19:00,05/05/2023,936395,,Flat,A4,500.0,10,29.72,396839,Sheffield,,
600583,,2/1F,1,,,"QAw,ALed",16.20,30.7,Bartlemy Bruno,542170,16.30,2,18:51:00,29/04/2023,934579,,Flat,D3,280.0,10,16.20,396607,Sheffield,,
600583,,9/2,1,,04.31,"EP,LdRnUp",29.83,30.7,Swift Tatum,619510,29.93,2,15:44:00,24/04/2023,933153,,Flat,A5,500.0,10,29.83,396466,Sheffield,,
600583,,11/4,2,1,04.38,"EPMidStart,LdRnUp-RnIn",29.75,31.0,Drumdoit Don,587199,29.95,1,14:04:00,17/04/2023,931243,,Flat,A5,500.0,20,29.67,396218,Sheffield,,
600583,,7/2,2,1 1/2,04.39,"EP,Led 1/4-4",29.88,31.4,Crinkill Sheila,553280,30.08,1,20:12:00,11/04/2023,929757,,Flat,A5,500.0,20,29.75,395987,Sheffield,,
600583,,9/2,6,3/4,04.34,Eased3,30.22,31.1,Silver Best,623053,30.32,1,19:58:00,04/04/2023,927961,,Flat,A5,500.0,10,29.63,395714,Sheffield,,
600583,,8/1,3,HD,04.30,Led 1/4To4,29.69,31.1,Caremone Lady,619351,29.79,1,19:09:00,28/03/2023,925608,,Flat,A5,500.0,10,29.40,395465,Sheffield,,
600583,,10/1,4,1/2,04.31,Led1To 3/4,29.82,31.3,Kitmins Shadow,622316,30.02,1,20:27:00,18/03/2023,922958,,Flat,A5,500.0,20,29.53,395144,Sheffield,,
600583,,6/1,5,2 1/4,,ClearRun,30.11,31.1,Brennans Lukaku,550654,30.43,4,19:58:00,04/03/2023,919079,,Flat,HP,500.0,0,29.64,394645,Sheffield,,
600583,,5/1,6,1 3/4,,Ld 1/2-4,30.38,31.2,Sonnys Grace,548486,30.96,4,20:59:00,24/02/2023,917091,,Flat,HP,500.0,10,29.80,394409,Sheffield,,
600583,,5/1,6,1 3/4,,ClearRun,29.91,31.0,Oakfield Rose,621953,30.57,5,19:41:00,18/02/2023,915117,,Flat,HP,500.0,10,29.60,394200,Sheffield,,
600583,,7/2,5,2 3/4,,"ClearRun,(HT)",17.01,31.2,Inca Merlin,553881,17.01,1,12:28:00,09/02/2023,912774,,Flat,D2,280.0,0,16.41,393920,Sheffield,,
600583,,12/1,3,1/2,04.40,"EP,Ld1-4",30.14,31.7,Mac,605861,30.04,1,21:48:00,04/02/2023,911150,,Flat,A4,500.0,-10,29.97,393730,Sheffield,,
600583,,,1,3,,"Rls,Led1",16.24,32.0,Toolmaker Puma,552220,16.29,2,,24/01/2023,908820,,Flat,T2,280.0,5,16.24,393415,Sheffield,,
600583,,,1,4 3/4,,"Rls,EP,Ld 1/2",16.50,31.5,Blackrock Tilly,622152,16.60,1,,16/01/2023,906697,,Flat,T3,280.0,10,16.50,393143,Sheffield,,
600583,,12/1,6,10,,"FcdTCk 3/4,(ReQul)",30.45,31.7,Coologue Ellie,592310,30.75,1,19:58:00,10/12/2022,896887,,Flat,A4,500.0,30,29.02,392028,Sheffield,,
600583,,8/1,5,3/4,04.41,Bmp2& 1/2,30.87,31.7,Looks Short,581439,30.87,1,20:46:00,22/11/2022,891939,,Flat,A4,500.0,0,29.52,391413,Sheffield,,
600583,,7/2,4,7,04.39,"EP,FadedFrom 3/4",30.08,31.9,Emers Sally,544607,30.38,1,19:34:00,11/11/2022,889402,,Flat,A4,500.0,30,29.17,391093,Sheffield,,
600583,,9/1,6,3 1/4,04.42,Crd3,30.13,31.7,Chasing Macsgold,600387,30.43,1,13:44:00,03/11/2022,887217,,Flat,A3,500.0,30,29.10,390786,Sheffield,,
600583,,7/2,5,5 1/4,04.44,CrowdedRunUp&3,30.24,31.0,Darver Mineola,605843,30.54,2,20:59:00,21/10/2022,883617,,Flat,A3,500.0,30,29.28,390352,Sheffield,,
600583,,7/2,1,,04.34,"EP,Ld1",29.34,31.4,Mineola Amarillo,593518,29.64,2,12:13:00,06/10/2022,879266,,Flat,A4,500.0,30,29.34,389803,Sheffield,,
600583,,4/1,1,,04.43,"EP,LdFr1",29.34,30.9,Swift Fairy,604661,29.64,1,14:04:00,26/09/2022,876582,,Flat,A5,500.0,30,29.34,389496,Sheffield,,
600583,,10/3,2,3/4,04.42,"EP,Ld1-RnIn",29.88,31.6,Difficult Day,522360,30.08,2,11:58:00,15/09/2022,873852,,Flat,A5,500.0,20,29.81,389161,Sheffield,,
600583,,5/1,4,5,04.50,"BmpRnUp,FcdTCk3",29.86,31.0,Try Again Alex,590989,30.16,2,21:31:00,06/09/2022,870879,,Flat,A5,500.0,30,29.32,388793,Sheffield,,
600583,,5/1,6,5 3/4,04.39,"Bmp 1/4,ForcedToCheck2",30.46,30.7,Harton Folk,584988,30.66,2,12:58:00,01/09/2022,870117,,Flat,A4,500.0,20,29.62,388685,Sheffield,,
600583,,9/4F,6,2,04.43,ClearRun,30.03,30.7,Peters Gift,591202,30.43,2,15:09:00,22/08/2022,867031,,Flat,A4,500.0,40,29.25,388349,Sheffield,,
600583,,9/4,1,,,"EP,Ld1",29.66,31.4,All Shook Up,543384,29.86,2,11:28:00,18/08/2022,866002,,Flat,A5,500.0,20,29.66,388246,Sheffield,,
600583,,7/2,4,1 3/4,,Crd 1/4& 1/2,30.45,31.5,Great Oscar,600965,30.81,4,12:58:00,11/08/2022,864425,,Flat,HP,500.0,20,29.67,388026,Sheffield,,
600583,,7/1,6,1 1/4,04.37,"Crd1,Bmp2,RlsTMid",30.26,31.6,Shady Batman,584881,30.26,3,19:26:00,02/08/2022,861654,,Flat,A4,500.0,0,29.49,387655,Sheffield,,
600583,,,3,3,04.39,"Mid,Ld1-RnIn",30.09,32.0,Whitewood Pia,601017,29.99,1,,21/07/2022,859611,,Flat,T3,500.0,-10,29.77,387336,Sheffield,,
600583,,,2,1 1/4,04.53,"RlsMid,ClearRun",29.86,31.2,Bluejig Badger,585413,29.96,1,,12/07/2022,857764,,Flat,T3,500.0,10,29.75,387133,Sheffield,,
600585,,7/2,6,DNF,02.28,BCrd&KO3,,34.8,Trewmount Fury,620304,,1,20:52:00,19/04/2025,1123865,,Flat,B2,450.0,0,28.09,428647,Doncaster,,
600585,,8/1,3,4 1/2,02.15,"Rls,QAw,Led-Bmp1",28.48,34.8,Keefill Dares,635375,28.48,1,17:03:00,14/04/2025,1122024,,Flat,B1,450.0,0,28.09,428255,Doncaster,,
600585,,7/2,3,1 3/4,02.25,"Rls,Bmp1&2",28.34,34.4,Ballymac Levi,626164,28.14,1,12:38:00,05/04/2025,1120280,,Flat,B1,450.0,-20,28.04,427858,Doncaster,,
600585,,4/1,4,3 1/4,02.25,"Rls-Mid,FcdToCk1",28.17,33.8,Look Smart,645987,28.17,1,20:09:00,01/04/2025,1118434,,Flat,B1,450.0,0,27.74,427531,Doncaster,,
600585,,9/2,1,,02.17,"Rls-Mid,Led 3/4",28.02,33.8,Jimelle,639217,28.02,1,14:52:00,24/03/2025,1116690,,Flat,B1,450.0,0,28.02,427158,Doncaster,,
600585,,10/3,2,1/2,02.19,"Rls-Mid,Bmp1,Led4-NrLn",28.34,34.0,King Crosby,628944,28.24,2,21:01:00,18/03/2025,1114968,,Flat,B1,450.0,-10,28.29,426775,Doncaster,,
600585,,11/1,3,3/4,02.20,"Rls-Mid,Bmp1",28.01,33.3,Droopys Glam,642426,28.01,2,19:31:00,11/03/2025,1113326,,Flat,B1,450.0,0,27.91,426387,Doncaster,,
600585,,7/1,1,,02.22,"Rls,Bmp1,LdRunIn",28.03,33.3,Swift Tatum,619510,28.03,2,18:39:00,04/03/2025,1111564,,Flat,B1,450.0,0,28.03,425994,Doncaster,,
600585,,6/1,6,2 1/2,02.29,"Rls,Blk1,BBlk&Stb3",29.09,33.5,Oconnors Gift,630853,29.09,1,18:21:00,25/02/2025,1109816,,Flat,B1,450.0,0,28.29,425637,Doncaster,,
600585,,9/2,2,1 3/4,02.18,"Rls,Led-2,CameAgain",28.20,34.5,Easy Creed,640612,28.20,2,11:04:00,16/02/2025,1107911,,Flat,B1,450.0,0,28.05,425220,Doncaster,,
600585,,5/1,1,,02.24,"Rls,Crd2,LedNrLn",28.19,33.8,Thirty Bear,641120,27.99,2,11:38:00,09/02/2025,1106236,,Flat,B2,450.0,-20,28.19,424898,Doncaster,,
600585,,11/8F,1,,02.28,"Rls,SAw,Led4",28.52,34.2,Keel News,625411,28.52,1,16:07:00,03/02/2025,1104494,,Flat,B3,450.0,0,28.52,424565,Doncaster,,
600585,,13/8F,2,4,02.31,"Rls,SAw,BCrd1",28.83,34.5,Rapido Ana,641628,28.43,1,12:12:00,26/01/2025,1102651,,Flat,B3,450.0,-40,28.51,424160,Doncaster,,
600585,,8/13F,3,3 3/4,02.39,"Rls,Crd1",28.86,34.5,Glideaway Falcon,644853,28.66,2,12:12:00,19/01/2025,1100936,,Flat,B3,450.0,-20,28.49,423796,Doncaster,,
600585,,15/8F,2,4 1/2,02.28,"Rls,FcdToCk1",28.45,34.4,Swift Falsify,637343,28.15,1,19:58:00,11/01/2025,1099371,,Flat,B2,450.0,-30,28.08,423474,Doncaster,,
600585,,7/4F,6,1/2,02.25,"Rls,BBlk&Stb2",29.10,34.5,Tomahurra Rio,638975,29.10,1,17:21:00,30/12/2024,1096478,,Flat,B2,450.0,0,28.49,422799,Doncaster,,
600585,,13/8F,2,1,02.24,(Fog),28.61,35.3,Bambis Angel,629107,28.21,1,14:33:00,26/12/2024,1094695,,Flat,B2,450.0,-40,28.53,422476,Doncaster,,
600585,,2/1,4,2,02.25,"Rls,Blk1",28.37,34.8,Trappers Sky,625538,28.37,1,16:44:00,16/12/2024,1093050,,Flat,B2,450.0,0,28.04,422058,Doncaster,,
600585,,7/4,2,2 1/4,02.26,"Rls,Bmp1",28.38,33.8,Skirk Axel,625592,28.28,1,16:44:00,09/12/2024,1091090,,Flat,B2,450.0,-10,28.20,421726,Doncaster,,
600585,,7/4,2,4 3/4,02.25,"Rls,EP,EvChance",28.55,33.6,Millhouse Craig,643046,28.45,1,11:29:00,30/11/2024,1089418,,Flat,B2,450.0,-10,28.16,421356,Doncaster,,
600585,,8/11F,3,1,02.27,"Rls,SAw,Crd1,RanOn",29.36,33.3,Oconnors Gift,630853,28.36,1,18:11:00,23/11/2024,1087678,,Flat,B2,450.0,-100,28.69,420968,Doncaster,,
600585,,13/8,4,1,02.30,"Rls,SAw,ChlBrfly 1/2",28.44,33.6,Knockduff Lenson,627471,28.24,1,15:49:00,18/11/2024,1086051,,Flat,B2,450.0,-20,28.13,420565,Doncaster,,
600585,,6/1,3,SH,02.22,"Rls,Crd2,RanOn",28.10,33.5,Look Smart,645987,28.10,2,19:14:00,12/11/2024,1084046,,Flat,B1,450.0,0,27.77,420152,Doncaster,,
600585,,,2,3/4,02.27,"Rls,Crd1",28.37,34.5,Swift Falsify,637343,28.27,1,,05/11/2024,1083719,,Flat,T3,450.0,-10,28.31,419960,Doncaster,,
600585,,,1,4,02.20,"Rls-Mid,EP,Led1",27.91,34.9,Swift Falsify,637343,27.91,2,,30/10/2024,1082620,,Flat,T3,450.0,0,27.91,419742,Doncaster,,
600585,,8/1,4,SH,05.45,ClrRun,28.30,35.6,Springview Zoe,605544,28.60,2,15:07:00,18/10/2024,1078658,,Flat,A3,462.0,30,27.87,419096,Kinsley,,
600585,,,1,,05.25,MidToRls,27.95,36.4,,,28.25,3,,10/10/2024,1077359,,Flat,T1,462.0,30,27.95,418712,Kinsley,,
600585,,,3,1 1/2,05.30,"EP,Mid,EvCh",28.50,36.6,King Charlie,628958,28.70,3,,03/10/2024,1075672,,Flat,T3,462.0,20,28.23,418268,Kinsley,,
600585,,,2,4 1/4,05.41,"QAw,MidToRls,LdTo4",28.77,36.2,Individual Man,631809,28.77,2,,22/09/2024,1072724,,Flat,T3,462.0,0,28.42,417822,Kinsley,,
600585,,,1,,,MidToRls,16.55,36.0,,,16.55,1,,15/09/2024,1070828,,Flat,T1,268.0,0,16.55,417447,Kinsley,,
600585,,5/1,6,5 1/4,04.49,"EP,RailsToMid,Crd1",29.80,33.4,Alien Bluefire,633400,29.90,2,15:53:00,07/05/2024,1035698,,Flat,A3,480.0,10,28.95,410373,Monmore,,
